Unnamed: 0.1,Unnamed: 0,question,solution,wrong_solution,error_type,explanation,bloom_level,res,res_sum,topic
1329,1329,"Tìm các số âm trong dãy số 
$$x_1, x_2, x_3, ..., x_n$$
 với:  $x_n = \frac{A_{n+4}^n}{P_{n+2}} - \frac{143}{4.P_n} (n=1, 2, 3, ...)$","Ta có 
$$x_n = \frac{A_{n+4}^n}{P_{n+2}} - \frac{143}{4.P_n} < 0 \Leftrightarrow \frac{(n+4)(n+3)(n+2)(n+1)}{(n+2)(n+1)n!} - \frac{143}{4n!} < 0 \Leftrightarrow (n+4)(n+3) - \frac{143}{4} < 0$$

$$\Leftrightarrow n^2 + 7n - \frac{95}{4} < 0 \Leftrightarrow -\frac{19}{2} < n < \frac{5}{2}$$

Kết hợp với điều kiện suy ra n = 1 và n = 2 là giá trị cần tìm.

- Với n = 1 thì  $x_1 = -\frac{63}{4}$
- Với n = 2 thì  $x_2 = -\frac{23}{8}$","<extra0>Giải bất phương trình $n^2 + 7n - \frac{95}{4} < 0 \Leftrightarrow 4n^2 + 28n - 95 < 0$</extra0> <extra0>Bấm máy tính giải bất phương trình bậc 2, ta được $-9.5 < n < 2.5$</extra0> <extra0>Vì n là số nguyên dương nên n=1, 2</extra0> <extra0>Vậy các số âm là 1 và 2</extra0>",['MIS'],"Học sinh đã tìm ra đúng các chỉ số n, nhưng lại kết luận các chỉ số đó chính là 'các số âm', thay vì tính giá trị của $x_n$ tương ứng. Đây là lỗi đọc hiểu và diễn đạt.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1330,1330,Một cuộc khiều vũ có 10 nam và 6 nữ. Người ta chọn có thứ tự 3 nam và 3 nữ để ghép thành 3 cặp. Hỏi có bao nhiều cách chọn?,"- –Chọn có thứ tự 3 nam trong tổng số 10 nam, ta sẽ có  $A_{10}^3$  cách chọn
- -Chọn có thứ tự 3 nữ trong tổng số 6 nữ, ta sẽ có  $A_6^3$  cách chọn
- $\Rightarrow$  có  $A_{10}^3.A_6^3$  cách chọn có thứ tự 3 nam và 3 nữ để ghép thành 3 cặp.","<extra0>Chọn 3 nam từ 10 nam có $C_{10}^3$ cách</extra0> <extra0>Chọn 3 nữ từ 6 nữ có $C_6^3$ cách</extra0> <extra0>Sau khi chọn xong 3 nam và 3 nữ, có 3! cách để ghép cặp họ với nhau</extra0> <extra0>Vậy có $C_{10}^3 \cdot C_6^3 \cdot 3!$ cách</extra0>",['REAS'],"Lập luận này phức tạp hơn nhưng cũng dẫn đến kết quả đúng, vì $C_{10}^3 \cdot 3! = A_{10}^3$. Tuy nhiên, nó cho thấy học sinh có thể chưa hiểu rõ bản chất 'chọn có thứ tự' của chỉnh hợp.",4,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1331,1331,Một cuộc khiều vũ có 10 nam và 6 nữ. Người ta chọn có thứ tự 3 nam và 3 nữ để ghép thành 3 cặp. Hỏi có bao nhiều cách chọn?,"- –Chọn có thứ tự 3 nam trong tổng số 10 nam, ta sẽ có  $A_{10}^3$  cách chọn
- -Chọn có thứ tự 3 nữ trong tổng số 6 nữ, ta sẽ có  $A_6^3$  cách chọn
- $\Rightarrow$  có  $A_{10}^3.A_6^3$  cách chọn có thứ tự 3 nam và 3 nữ để ghép thành 3 cặp.",<extra0>Chọn 3 nam từ 10 nam có $C_{10}^3$ cách</extra0> <extra0>Chọn 3 nữ từ 6 nữ có $C_6^3$ cách</extra0> <extra0>Vậy có $C_{10}^3 \cdot C_6^3$ cách</extra0>,"['FC', 'MIS']","Học sinh đã sử dụng tổ hợp thay vì chỉnh hợp. Cách làm này chỉ tính số cách chọn ra 3 nam và 3 nữ mà không tính đến việc sắp xếp, ghép cặp họ theo thứ tự.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1332,1332,Một cuộc khiều vũ có 10 nam và 6 nữ. Người ta chọn có thứ tự 3 nam và 3 nữ để ghép thành 3 cặp. Hỏi có bao nhiều cách chọn?,"- –Chọn có thứ tự 3 nam trong tổng số 10 nam, ta sẽ có  $A_{10}^3$  cách chọn
- -Chọn có thứ tự 3 nữ trong tổng số 6 nữ, ta sẽ có  $A_6^3$  cách chọn
- $\Rightarrow$  có  $A_{10}^3.A_6^3$  cách chọn có thứ tự 3 nam và 3 nữ để ghép thành 3 cặp.",<extra0>Cặp thứ nhất: có 10 lựa chọn nam và 6 lựa chọn nữ</extra0> <extra0>Cặp thứ hai: có 9 lựa chọn nam và 5 lựa chọn nữ</extra0> <extra0>Cặp thứ ba: có 8 lựa chọn nam và 4 lựa chọn nữ</extra0> <extra0>Vậy có $(10 \cdot 6) \cdot (9 \cdot 5) \cdot (8 \cdot 4)$ cách</extra0>,['REAS'],"Cách đếm này bị trùng lặp vì thứ tự chọn các cặp (cặp 1, cặp 2, cặp 3) không quan trọng. Tuy nhiên, kết quả lại bằng $A_{10}^3 \cdot A_6^3$. Đây là một lối suy luận có thể dẫn đến kết quả đúng nhưng không hoàn toàn chặt chẽ.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1333,1333,"Một lớp học chỉ có các bàn đôi (2 chỗ ngồi). Hỏi lớp này có bao nhiều học sinh, biết rằng chỉ có thể sắp xếp chỗ ngồi cho học sinh của lớp này theo 132 sơ đồ khác nhau? (Số chỗ ngồi vừa đủ số học sinh)","Gọi số học sinh của lớp là  $n (n \ge 1)$ 

Sắp xếp chỗ ngồi cho học sinh của lớp, và lớp chỉ có các bàn đôi tức là sắp xếp có thứ tự 2 học sinh của n học sinh.

$$\Rightarrow A_n^2 = 132 \Rightarrow \frac{n!}{(n-2)!} = 132 \Leftrightarrow n(n-1) = 132 \Rightarrow n^2 - n - 132 = 0 \Rightarrow n = 12$$

Vậy lớp học có 12 học sinh.",<extra0>Gọi số học sinh là n</extra0> <extra0>Số bàn là n/2</extra0> <extra0>Sắp xếp n học sinh vào n ghế có n! cách</extra0> <extra0>Vậy n! = 132</extra0> <extra0>Không có n nguyên nào thỏa mãn</extra0> <extra0>Đề sai</extra0>,['MIS'],"Học sinh đã hiểu sai đề bài. '132 sơ đồ' không phải là hoán vị của tất cả học sinh, mà là số cách chọn và sắp xếp 2 học sinh vào một bàn cụ thể nào đó, hoặc có một cách hiểu khác.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1334,1334,"Một lớp học chỉ có các bàn đôi (2 chỗ ngồi). Hỏi lớp này có bao nhiều học sinh, biết rằng chỉ có thể sắp xếp chỗ ngồi cho học sinh của lớp này theo 132 sơ đồ khác nhau? (Số chỗ ngồi vừa đủ số học sinh)","Gọi số học sinh của lớp là  $n (n \ge 1)$ 

Sắp xếp chỗ ngồi cho học sinh của lớp, và lớp chỉ có các bàn đôi tức là sắp xếp có thứ tự 2 học sinh của n học sinh.

$$\Rightarrow A_n^2 = 132 \Rightarrow \frac{n!}{(n-2)!} = 132 \Leftrightarrow n(n-1) = 132 \Rightarrow n^2 - n - 132 = 0 \Rightarrow n = 12$$

Vậy lớp học có 12 học sinh.",<extra0>Gọi số học sinh là n</extra0> <extra0>Chọn 2 học sinh từ n học sinh có $C_n^2$ cách.</extra0> <extra0>$C_n^2 = 132 \Leftrightarrow \frac{n(n-1)}{2} = 132 \Leftrightarrow n(n-1) = 264$</extra0> <extra0>Không có n nguyên thỏa mãn</extra0>,"['FC', 'KNOW']",Học sinh đã dùng tổ hợp (chọn không thứ tự) thay vì chỉnh hợp (chọn có thứ tự). Việc sắp xếp 2 học sinh vào một bàn đôi là có phân biệt vị trí.,2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1335,1335,"Một lớp học chỉ có các bàn đôi (2 chỗ ngồi). Hỏi lớp này có bao nhiều học sinh, biết rằng chỉ có thể sắp xếp chỗ ngồi cho học sinh của lớp này theo 132 sơ đồ khác nhau? (Số chỗ ngồi vừa đủ số học sinh)","Gọi số học sinh của lớp là  $n (n \ge 1)$ 

Sắp xếp chỗ ngồi cho học sinh của lớp, và lớp chỉ có các bàn đôi tức là sắp xếp có thứ tự 2 học sinh của n học sinh.

$$\Rightarrow A_n^2 = 132 \Rightarrow \frac{n!}{(n-2)!} = 132 \Leftrightarrow n(n-1) = 132 \Rightarrow n^2 - n - 132 = 0 \Rightarrow n = 12$$

Vậy lớp học có 12 học sinh.","<extra0>Ta có $n(n-1)=132$</extra0> <extra0>Thử các số: 10*9=90, 11*10=110, 12*11=132</extra0> <extra0>Vậy n=12</extra0> <extra0>Lớp có 12 học sinh</extra0>",['REAS'],"Phương pháp thử này tìm ra được đáp án đúng, nhưng học sinh nên trình bày cách giải phương trình bậc hai $n^2-n-132=0$ một cách bài bản hơn.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1336,1336,"Huấn luyện viên một đội bóng muốn chọn 5 cầu thủ để đá quả luân lưu 11 mét. Có bao nhiêu cách chon nếu:

- a) Cả 11 cầu thủ có khả năng như nhau? (kể cả thủ môn).
- b) Có 3 cầu thủ bị chấn thương và nhất thiết phải bố trí cầu thủ A đá quả số 1 và cầu thủ B đá quả số 4.","a) Chọn 5 cầu thủ để đá quả luân lưu, phải bố trí người từ quả số 1 đến quả số 5

Chọn có thứ tự 5 cầu thủ trong số 11 cầu thủ:  $A_{11}^5 = 55440$ 

b) Có 3 cầu thủ bị thương  $\Rightarrow$  Còn lại: 11-3=8 cầu thủ

Bố trí cầu thủ A đá quả số 1, cầu thủ B đá quả số 4 nên còn lại 6 cầu thủ cho 3 vị trí. Chọn có thứ tự 3 cầu thủ trong 6 cầu thủ, ta có:  $A_6^3 = 120$  cách chọn.","<extra0>a) Chọn 5 cầu thủ từ 11 cầu thủ, không quan trọng thứ tự đá</extra0> <extra0>Số cách chọn là $C_{11}^5 = \frac{11!}{5!6!} = 462$ cách</extra0>","['MIS', 'FC']","Học sinh đã hiểu sai yêu cầu. Việc đá luân lưu là có thứ tự (quả 1, quả 2,...), do đó phải dùng chỉnh hợp (A) chứ không phải tổ hợp (C).",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1337,1337,"Huấn luyện viên một đội bóng muốn chọn 5 cầu thủ để đá quả luân lưu 11 mét. Có bao nhiêu cách chon nếu:

- a) Cả 11 cầu thủ có khả năng như nhau? (kể cả thủ môn).
- b) Có 3 cầu thủ bị chấn thương và nhất thiết phải bố trí cầu thủ A đá quả số 1 và cầu thủ B đá quả số 4.","a) Chọn 5 cầu thủ để đá quả luân lưu, phải bố trí người từ quả số 1 đến quả số 5

Chọn có thứ tự 5 cầu thủ trong số 11 cầu thủ:  $A_{11}^5 = 55440$ 

b) Có 3 cầu thủ bị thương  $\Rightarrow$  Còn lại: 11-3=8 cầu thủ

Bố trí cầu thủ A đá quả số 1, cầu thủ B đá quả số 4 nên còn lại 6 cầu thủ cho 3 vị trí. Chọn có thứ tự 3 cầu thủ trong 6 cầu thủ, ta có:  $A_6^3 = 120$  cách chọn.","<extra0>b) Có 3 cầu thủ chấn thương, còn lại 8 người</extra0> <extra0>Cầu thủ A và B đã được chọn</extra0> <extra0>Cần chọn thêm 3 người nữa từ 6 người còn lại: $C_6^3 = 20$ cách</extra0> <extra0>Sau đó xếp 5 người này vào 5 vị trí đá, có 5! cách</extra0> <extra0>Vậy có $20 \cdot 5! = 2400$ cách</extra0>",['REAS'],"Lập luận này sai vì vị trí của A và B đã bị cố định (quả 1 và quả 4). Do đó, chỉ cần chọn và sắp xếp 3 người còn lại vào 3 vị trí còn trống.",4,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1338,1338,"Huấn luyện viên một đội bóng muốn chọn 5 cầu thủ để đá quả luân lưu 11 mét. Có bao nhiêu cách chon nếu:

- a) Cả 11 cầu thủ có khả năng như nhau? (kể cả thủ môn).
- b) Có 3 cầu thủ bị chấn thương và nhất thiết phải bố trí cầu thủ A đá quả số 1 và cầu thủ B đá quả số 4.","a) Chọn 5 cầu thủ để đá quả luân lưu, phải bố trí người từ quả số 1 đến quả số 5

Chọn có thứ tự 5 cầu thủ trong số 11 cầu thủ:  $A_{11}^5 = 55440$ 

b) Có 3 cầu thủ bị thương  $\Rightarrow$  Còn lại: 11-3=8 cầu thủ

Bố trí cầu thủ A đá quả số 1, cầu thủ B đá quả số 4 nên còn lại 6 cầu thủ cho 3 vị trí. Chọn có thứ tự 3 cầu thủ trong 6 cầu thủ, ta có:  $A_6^3 = 120$  cách chọn.","<extra0>b) Còn lại 8 cầu thủ</extra0> <extra0>A đá quả 1 (1 cách), B đá quả 4 (1 cách)</extra0> <extra0>Còn 3 vị trí (2, 3, 5) và 6 cầu thủ</extra0> <extra0>Chọn 3 người và xếp vào 3 vị trí này có $C_6^3 = 20$ cách</extra0>",['FC'],"Học sinh đã dùng tổ hợp (C) để chọn 3 người, trong khi yêu cầu là phải sắp xếp họ vào các vị trí đá cụ thể, tức là phải dùng chỉnh hợp (A).",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1339,1339,"Một người muốn xếp đặt một số pho tượng vào một dãy 6 chỗ trống trên một kệ trang trí. Có bao nhiều cách sắp xếp nếu:

- a) Người đó có 6 pho tượng khác nhau?
- b) Người đó có 4 pho tượng khác nhau?
- c) Người đó có 8 pho tượng khác nhau?","- a) Sắp xếp 6 pho tượng khác nhau vào 1 dãy có 6 chỗ trống
- $\Rightarrow$  Có:  $A_6^6 = 6! = 720$  cách xếp
- b) Chọn có thứ tự 4 pho tượng xếp vào 6 dãy chỗ trống:
- $\Rightarrow$  Có:  $A_6^4 = 360$  cách xếp
- c) Chọn có thứ tự 6 pho tượng trong 8 pho tượng khác nhau:
- $\Rightarrow$  Có:  $A_8^6 = 20160$  cách xếp.","<extra0>b) Người đó có 4 pho tượng, xếp vào 6 chỗ trống</extra0> <extra0>Chọn 4 chỗ từ 6 chỗ có $C_6^4$ cách</extra0> <extra0>Sắp xếp 4 pho tượng vào 4 chỗ đó có 4! cách</extra0> <extra0>Vậy có $C_6^4 \cdot 4! = 15 \cdot 24 = 360$ cách</extra0>",[],Lập luận này hoàn toàn đúng và cho ra kết quả giống với lời giải ($A_6^4$). Đây là cách phân tích chỉnh hợp thành tổ hợp và hoán vị.,4,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1340,1340,"Một người muốn xếp đặt một số pho tượng vào một dãy 6 chỗ trống trên một kệ trang trí. Có bao nhiều cách sắp xếp nếu:

- a) Người đó có 6 pho tượng khác nhau?
- b) Người đó có 4 pho tượng khác nhau?
- c) Người đó có 8 pho tượng khác nhau?","- a) Sắp xếp 6 pho tượng khác nhau vào 1 dãy có 6 chỗ trống
- $\Rightarrow$  Có:  $A_6^6 = 6! = 720$  cách xếp
- b) Chọn có thứ tự 4 pho tượng xếp vào 6 dãy chỗ trống:
- $\Rightarrow$  Có:  $A_6^4 = 360$  cách xếp
- c) Chọn có thứ tự 6 pho tượng trong 8 pho tượng khác nhau:
- $\Rightarrow$  Có:  $A_8^6 = 20160$  cách xếp.",<extra0>b) Chọn 4 pho tượng và xếp vào 6 chỗ</extra0> <extra0>Có 4 pho tượng nên chỉ có 4 vị trí được lấp</extra0> <extra0>Số cách là $P_4 = 4! = 24$ cách</extra0>,['MIS'],"Học sinh đã không nhận ra rằng có 6 vị trí để đặt 4 pho tượng, chứ không phải chỉ có 4 vị trí. Lỗi này bỏ qua việc lựa chọn vị trí đặt tượng.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1341,1341,"Một người muốn xếp đặt một số pho tượng vào một dãy 6 chỗ trống trên một kệ trang trí. Có bao nhiều cách sắp xếp nếu:

- a) Người đó có 6 pho tượng khác nhau?
- b) Người đó có 4 pho tượng khác nhau?
- c) Người đó có 8 pho tượng khác nhau?","- a) Sắp xếp 6 pho tượng khác nhau vào 1 dãy có 6 chỗ trống
- $\Rightarrow$  Có:  $A_6^6 = 6! = 720$  cách xếp
- b) Chọn có thứ tự 4 pho tượng xếp vào 6 dãy chỗ trống:
- $\Rightarrow$  Có:  $A_6^4 = 360$  cách xếp
- c) Chọn có thứ tự 6 pho tượng trong 8 pho tượng khác nhau:
- $\Rightarrow$  Có:  $A_8^6 = 20160$  cách xếp.",<extra0>c) Có 8 pho tượng và 6 chỗ</extra0> <extra0>Chọn 6 pho tượng từ 8 pho tượng có $C_8^6$ cách</extra0> <extra0>Vậy có $C_8^6 = 28$ cách</extra0>,"['MS', 'FC']","Học sinh chỉ chọn ra 6 pho tượng mà quên mất công đoạn sắp xếp chúng vào 6 vị trí trên kệ. Phải dùng chỉnh hợp A(8,6) hoặc tính $C_8^6 \cdot 6!$.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1342,1342,"Với 6 chữ số 0, 1, 2, 3, 4, 5 có thể lập được bao nhiêu số có 5 chữ số khác nhau thỏa:

- a) Số chẵn.
- b) Bắt đầu bằng số 24.
- c) Bắt đầu bằng số 345.
- d) Bắt đầu bằng số 1? Từ đó suy ra các số không bắt đầu bằng số 1?","- a) Chọn bất kỳ ta có 3 cách chọn chữ số cuối chẵn, chọn 4 số trong 5 số còn lại có $^{4}$ A$^{5}$ , như vậy có $^{4}$ $^{5}$ 3A số. Xét trường hợp chữ số 0 đứng đầu, chọn chữ số cuối cùng chẵn có 2 cách, chọn 3 chữ số trong 4 số còn lại có $^{3}$ A$^{4}$ . Loại trường hợp chữ số 0 đứng đầu có 4 3 5 4 3 2 312. A A
- b) Chọn số 24 đứng đầu, chọn 3 số trong 4 số còn lại, vậy có $^{3}$ $^{4}$ A 24 số còn lại.
- c) Chọn số 345 đứng đầu, chọn 2 số trong 3 số còn lại có 6 cách.
- d) Chọn chữ số 1 đứng đầu, chọn 4 số từ 5 số còn lại có $^{4}$ A$^{5}$ số tức 120 số. Chọn bất kỳ thì ta có 5 4 A A 6 5 số. Như vậy ta thu được 5 4 4 6 5 5 A A A $^{480}$","<extra0>a) Số chẵn</extra0> <extra0>Gọi số đó là abcde</extra0> <extra0>TH1: e = 0</extra0> <extra0>Có 1 cách chọn e.</extra0> <extra0>4 vị trí đầu có $A_5^4 = 120$ cách</extra0> <extra0>TH2: e = {2, 4}</extra0> <extra0>Có 2 cách chọn e</extra0> <extra0>a phải khác 0, có 4 cách chọn a.</extra0> <extra0>3 vị trí còn lại có $A_4^3 = 24$ cách</extra0> <extra0>Vậy TH2 có $2 \cdot 4 \cdot 24 = 192$ cách</extra0> <extra0>Tổng cộng: 120 + 192 = 312 cách</extra0>",[],Lời giải này hoàn toàn đúng. Phương pháp chia trường hợp cho chữ số 0 là cách tiếp cận chuẩn xác cho loại bài toán này. Lời giải gốc trình bày khó hiểu.,4,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1343,1343,"Với 6 chữ số 0, 1, 2, 3, 4, 5 có thể lập được bao nhiêu số có 5 chữ số khác nhau thỏa:

- a) Số chẵn.
- b) Bắt đầu bằng số 24.
- c) Bắt đầu bằng số 345.
- d) Bắt đầu bằng số 1? Từ đó suy ra các số không bắt đầu bằng số 1?","- a) Chọn bất kỳ ta có 3 cách chọn chữ số cuối chẵn, chọn 4 số trong 5 số còn lại có $^{4}$ A$^{5}$ , như vậy có $^{4}$ $^{5}$ 3A số. Xét trường hợp chữ số 0 đứng đầu, chọn chữ số cuối cùng chẵn có 2 cách, chọn 3 chữ số trong 4 số còn lại có $^{3}$ A$^{4}$ . Loại trường hợp chữ số 0 đứng đầu có 4 3 5 4 3 2 312. A A
- b) Chọn số 24 đứng đầu, chọn 3 số trong 4 số còn lại, vậy có $^{3}$ $^{4}$ A 24 số còn lại.
- c) Chọn số 345 đứng đầu, chọn 2 số trong 3 số còn lại có 6 cách.
- d) Chọn chữ số 1 đứng đầu, chọn 4 số từ 5 số còn lại có $^{4}$ A$^{5}$ số tức 120 số. Chọn bất kỳ thì ta có 5 4 A A 6 5 số. Như vậy ta thu được 5 4 4 6 5 5 A A A $^{480}$","<extra0>d) Các số không bắt đầu bằng số 1</extra0> <extra0>Chữ số đầu tiên có 4 lựa chọn (2,3,4,5).</extra0> <extra0>4 chữ số còn lại được chọn từ 5 chữ số còn lại, có $A_5^4$ cách</extra0> <extra0>Vậy có $4 \cdot A_5^4 = 4 \cdot 120 = 480$ số</extra0>",[],"Cách làm này đúng và là phương pháp đếm trực tiếp, khác với phương pháp phần bù trong lời giải gốc.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1344,1344,"Với 6 chữ số 0, 1, 2, 3, 4, 5 có thể lập được bao nhiêu số có 5 chữ số khác nhau thỏa:

- a) Số chẵn.
- b) Bắt đầu bằng số 24.
- c) Bắt đầu bằng số 345.
- d) Bắt đầu bằng số 1? Từ đó suy ra các số không bắt đầu bằng số 1?","- a) Chọn bất kỳ ta có 3 cách chọn chữ số cuối chẵn, chọn 4 số trong 5 số còn lại có $^{4}$ A$^{5}$ , như vậy có $^{4}$ $^{5}$ 3A số. Xét trường hợp chữ số 0 đứng đầu, chọn chữ số cuối cùng chẵn có 2 cách, chọn 3 chữ số trong 4 số còn lại có $^{3}$ A$^{4}$ . Loại trường hợp chữ số 0 đứng đầu có 4 3 5 4 3 2 312. A A
- b) Chọn số 24 đứng đầu, chọn 3 số trong 4 số còn lại, vậy có $^{3}$ $^{4}$ A 24 số còn lại.
- c) Chọn số 345 đứng đầu, chọn 2 số trong 3 số còn lại có 6 cách.
- d) Chọn chữ số 1 đứng đầu, chọn 4 số từ 5 số còn lại có $^{4}$ A$^{5}$ số tức 120 số. Chọn bất kỳ thì ta có 5 4 A A 6 5 số. Như vậy ta thu được 5 4 4 6 5 5 A A A $^{480}$","<extra0>a) Số chẵn nên chữ số cuối có 3 lựa chọn (0,2,4).</extra0> <extra0>4 chữ số đầu được chọn từ 5 chữ số còn lại, có $A_5^4$ cách</extra0> <extra0>Vậy có $3 \cdot A_5^4 = 3 \cdot 120 = 360$ số</extra0>",['REAS'],"Học sinh đã không xử lý trường hợp chữ số 0 ở vị trí đầu tiên. Cách đếm gộp này sẽ tính cả những số bắt đầu bằng 0 (ví dụ 01234), vốn không phải là số có 5 chữ số.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1345,1345,"Cho tập hợp X 0, 1, 2, 3, 4, 5, 6, 7 . Có thể lập được bao nhiêu số n gồm 5 chữ số khác nhau đôi một lấy từ X trong mỗi trường hợp sau:

- a) n là số chẵn?
- b) Một trong ba chữ số đầu tiên phải bằng 1?","a) Chọn bất kỳ để là số chẵn ta có 4 cách chọn chữ số cuối. Chọn 4 chữ số còn lại có $^{4}$ A$^{7}$ cách.

Chọn chữ số 0 đứng đầu, chọn chữ số cuối chẵn có 3 cách. Vậy có $^{3}$ A$^{6}$ cách.

Tóm lại chúng ta có 4 3 7 6 4 3 3000 A A số.

b) Xét bất kỳ, ta chọn vị trí cho số 1 có 3 cách. Chọn 4 chữ số còn lại, suy ra $^{4}$ $^{7}$ 3A cách.

Xét trường hợp chữ số 0 đứng đầu, chọn vị trí cho số 1 có 2 cách. Vậy $^{3}$ $^{6}$ 2A cách.

Tóm lại thu được 4 3 7 6 3 2 2280 A A số cần lập.","<extra0>a) TH1: Số tận cùng là 0 (1 cách).</extra0> <extra0>4 chữ số đầu được chọn từ 7 chữ số còn lại: $A_7^4 = 840$ cách</extra0> <extra0>TH2: Số tận cùng là {2,4,6} (3 cách)</extra0> <extra0>Chữ số đầu tiên phải khác 0 và khác chữ số tận cùng (6 cách).</extra0> <extra0>3 chữ số còn lại được chọn từ 6 chữ số còn lại: $A_6^3=120$ cách</extra0> <extra0>Vậy TH2 có $3 \cdot 6 \cdot 120 = 2160$ cách</extra0> <extra0>Tổng cộng: 840 + 2160 = 3000 số</extra0>",[],Phương pháp giải này hoàn toàn đúng. Đây là cách tiếp cận trực tiếp và rõ ràng. Lời giải gốc dùng phương pháp phần bù nhưng trình bày khá vắn tắt và khó hiểu.,4,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
1346,1346,"Cho tập hợp X 0, 1, 2, 3, 4, 5, 6, 7 . Có thể lập được bao nhiêu số n gồm 5 chữ số khác nhau đôi một lấy từ X trong mỗi trường hợp sau:

- a) n là số chẵn?
- b) Một trong ba chữ số đầu tiên phải bằng 1?","a) Chọn bất kỳ để là số chẵn ta có 4 cách chọn chữ số cuối. Chọn 4 chữ số còn lại có $^{4}$ A$^{7}$ cách.

Chọn chữ số 0 đứng đầu, chọn chữ số cuối chẵn có 3 cách. Vậy có $^{3}$ A$^{6}$ cách.

Tóm lại chúng ta có 4 3 7 6 4 3 3000 A A số.

b) Xét bất kỳ, ta chọn vị trí cho số 1 có 3 cách. Chọn 4 chữ số còn lại, suy ra $^{4}$ $^{7}$ 3A cách.

Xét trường hợp chữ số 0 đứng đầu, chọn vị trí cho số 1 có 2 cách. Vậy $^{3}$ $^{6}$ 2A cách.

Tóm lại thu được 4 3 7 6 3 2 2280 A A số cần lập.",<extra0>b) Chọn vị trí cho số 1 trong 3 vị trí đầu: 3 cách.</extra0> <extra0>4 chữ số còn lại được chọn từ 7 chữ số còn lại: $A_7^4$ cách</extra0> <extra0>Tổng số cách: $3 \cdot A_7^4 = 3 \cdot 840 = 2520$ cách</extra0>,['REAS'],"Cách làm này đã không loại trừ trường hợp chữ số 0 đứng ở vị trí đầu tiên, dẫn đến việc đếm thừa các số không hợp lệ.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,tohop
